observableId	simulationConditionId	measurement	time	noiseParameters
y_obs	RL	345	3	sd_y_obs
y_obs	RL	394	3	sd_y_obs
y_obs	RL	241	3	sd_y_obs
y_obs	RL	264	3	sd_y_obs
y_obs	RL	122	3	sd_y_obs
y_obs	RL	72	3	sd_y_obs
y_obs	RL	109	3	sd_y_obs
y_obs	RL	195	3	sd_y_obs
y_obs	RL	124	3	sd_y_obs
y_obs	RL	121	3	sd_y_obs
y_obs	RL	84	3	sd_y_obs
y_obs	RL	-23	3	sd_y_obs
y_obs	RL	-41	3	sd_y_obs
y_obs	RL	80	3	sd_y_obs
y_obs	RL	168	3	sd_y_obs
y_obs	RL	137	3	sd_y_obs
y_obs	RL	327	3	sd_y_obs
y_obs	RL	312	3	sd_y_obs
y_obs	RL	278	3	sd_y_obs
y_obs	RL	89	3	sd_y_obs
y_obs	RL	173	3	sd_y_obs
y_obs	RL	331	3	sd_y_obs
y_obs	RL	147	3	sd_y_obs
y_obs	RL	180	3	sd_y_obs
y_obs	RL	43	3	sd_y_obs
y_obs	RL	171	3	sd_y_obs
y_obs	RL	99	3	sd_y_obs
y_obs	RL	65	3	sd_y_obs
y_obs	RL	85	3	sd_y_obs
y_obs	RL	-127	3	sd_y_obs
y_obs	RL	132	3	sd_y_obs
y_obs	RL	207	3	sd_y_obs
y_obs	RL	205	3	sd_y_obs
y_obs	RL	203	3	sd_y_obs
y_obs	RL	69	3	sd_y_obs
y_obs	RL	-115	3	sd_y_obs
y_obs	RL	177	3	sd_y_obs
y_obs	RL	250	3	sd_y_obs
y_obs	RL	161	3	sd_y_obs
y_obs	RL	248	3	sd_y_obs
y_obs	RL	91	3	sd_y_obs
y_obs	RL	-42	3	sd_y_obs
y_obs	RL	-75	3	sd_y_obs
y_obs	RL	69	3	sd_y_obs
y_obs	RL	226	3	sd_y_obs
y_obs	RL	436	3	sd_y_obs
y_obs	RL	669	3	sd_y_obs
y_obs	RL	674	3	sd_y_obs
y_obs	RL	537	3	sd_y_obs
y_obs	RL	336	3	sd_y_obs
y_obs	RL	409	3	sd_y_obs
y_obs	RL	344	3	sd_y_obs
y_obs	RL	345	3	sd_y_obs
y_obs	RL	239	3	sd_y_obs
y_obs	RL	178	3	sd_y_obs
y_obs	RL	133	3	sd_y_obs
y_obs	RL	146	3	sd_y_obs
y_obs	RL	73	3	sd_y_obs
y_obs	RL	109	3	sd_y_obs
y_obs	RL	95	3	sd_y_obs
y_obs	RL	140	3	sd_y_obs
y_obs	RL	272	3	sd_y_obs
y_obs	RL	992	3	sd_y_obs
y_obs	RL	494	3	sd_y_obs
y_obs	RL	264	3	sd_y_obs
y_obs	RL	370	3	sd_y_obs
y_obs	RL	442	3	sd_y_obs
y_obs	RL	432	3	sd_y_obs
y_obs	RL	445	3	sd_y_obs
y_obs	RL	465	3	sd_y_obs
y_obs	RL	392	3	sd_y_obs
y_obs	RL	246	3	sd_y_obs
y_obs	RL	38	3	sd_y_obs
y_obs	RL	56	3	sd_y_obs
y_obs	RL	0	3	sd_y_obs
y_obs	RL	-35	3	sd_y_obs
y_obs	RL	252	3	sd_y_obs
y_obs	RL	376	3	sd_y_obs
y_obs	RL	678	3	sd_y_obs
y_obs	RL	255	3	sd_y_obs
y_obs	RL	314	3	sd_y_obs
y_obs	RL	360	3	sd_y_obs
y_obs	RL	300	3	sd_y_obs
y_obs	RL	145	3	sd_y_obs
y_obs	RL	-47	3	sd_y_obs
y_obs	RL	12	3	sd_y_obs
y_obs	RL	247	3	sd_y_obs
y_obs	RL	207	3	sd_y_obs
y_obs	RL	262	3	sd_y_obs
y_obs	RL	195	3	sd_y_obs
y_obs	RL	63	3	sd_y_obs
y_obs	RL	-199	3	sd_y_obs
y_obs	RL	-136	3	sd_y_obs
y_obs	RL	309	3	sd_y_obs
y_obs	RL	279	3	sd_y_obs
y_obs	RL	360	3	sd_y_obs
y_obs	RL	540	3	sd_y_obs
y_obs	RL	432	3	sd_y_obs
y_obs	RL	344	3	sd_y_obs
y_obs	RL	-11	3	sd_y_obs
y_obs	RL	17	3	sd_y_obs
y_obs	RL	-5	3	sd_y_obs
y_obs	RL	120	3	sd_y_obs
y_obs	RL	349	3	sd_y_obs
y_obs	RL	256	3	sd_y_obs
y_obs	RL	226	3	sd_y_obs
y_obs	RL	115	3	sd_y_obs
y_obs	RL	-200	3	sd_y_obs
y_obs	RL	37	3	sd_y_obs
y_obs	RL	227	3	sd_y_obs
y_obs	RL	457	3	sd_y_obs
y_obs	RL	671	3	sd_y_obs
y_obs	RL	593	3	sd_y_obs
y_obs	RL	404	3	sd_y_obs
y_obs	RL	314	3	sd_y_obs
y_obs	RL	285	3	sd_y_obs
y_obs	RL	77	3	sd_y_obs
y_obs	RL	170	3	sd_y_obs
y_obs	RL	29	3	sd_y_obs
y_obs	RL	185	3	sd_y_obs
y_obs	RL	326	3	sd_y_obs
y_obs	RL	175	3	sd_y_obs
y_obs	RL	519	3	sd_y_obs
y_obs	RL	122	3	sd_y_obs
y_obs	RL	386	3	sd_y_obs
y_obs	RL	524	3	sd_y_obs
y_obs	RL	495	3	sd_y_obs
y_obs	RL	289	3	sd_y_obs
y_obs	RL	93	3	sd_y_obs
y_obs	RL	161	3	sd_y_obs
y_obs	RL	52	3	sd_y_obs
y_obs	RL	223	3	sd_y_obs
y_obs	RL	232	3	sd_y_obs
y_obs	RL	-239	3	sd_y_obs
y_obs	RL	125	3	sd_y_obs
y_obs	RL	245	3	sd_y_obs
y_obs	RL	371	3	sd_y_obs
y_obs	RL	-11	3	sd_y_obs
y_obs	RL	-37	3	sd_y_obs
y_obs	RL	92	3	sd_y_obs
y_obs	RL	200	3	sd_y_obs
y_obs	RL	401	3	sd_y_obs
y_obs	RL	226	3	sd_y_obs
y_obs	RL	210	3	sd_y_obs
y_obs	RL	66	3	sd_y_obs
y_obs	RL	47	3	sd_y_obs
y_obs	RL	138	3	sd_y_obs
y_obs	RL	195	3	sd_y_obs
y_obs	RL	0	3	sd_y_obs
y_obs	RL	10	3	sd_y_obs
y_obs	RL	98	3	sd_y_obs
y_obs	RL	302	3	sd_y_obs
y_obs	RL	344	3	sd_y_obs
y_obs	RL	182	3	sd_y_obs
y_obs	RL	-21	3	sd_y_obs
y_obs	RL	24	3	sd_y_obs
y_obs	RL	181	3	sd_y_obs
y_obs	RL	302	3	sd_y_obs
y_obs	RL	56	3	sd_y_obs
y_obs	RL	103	3	sd_y_obs
y_obs	RL	127	3	sd_y_obs
y_obs	RL	274	3	sd_y_obs
y_obs	RL	155	3	sd_y_obs
y_obs	RL	223	2	sd_y_obs
y_obs	RL	187	2	sd_y_obs
y_obs	RL	225	2	sd_y_obs
y_obs	RL	291	2	sd_y_obs
y_obs	RL	127	2	sd_y_obs
y_obs	RL	89	2	sd_y_obs
y_obs	RL	114	2	sd_y_obs
y_obs	RL	143	2	sd_y_obs
y_obs	RL	216	2	sd_y_obs
y_obs	RL	164	2	sd_y_obs
y_obs	RL	144	2	sd_y_obs
y_obs	RL	236	2	sd_y_obs
y_obs	RL	211	2	sd_y_obs
y_obs	RL	197	2	sd_y_obs
y_obs	RL	77	2	sd_y_obs
y_obs	RL	50	2	sd_y_obs
y_obs	RL	-18	2	sd_y_obs
y_obs	RL	105	2	sd_y_obs
y_obs	RL	106	2	sd_y_obs
y_obs	RL	62	2	sd_y_obs
y_obs	RL	109	2	sd_y_obs
y_obs	RL	88	2	sd_y_obs
y_obs	RL	96	2	sd_y_obs
y_obs	RL	88	2	sd_y_obs
y_obs	RL	204	2	sd_y_obs
y_obs	RL	155	2	sd_y_obs
y_obs	RL	271	2	sd_y_obs
y_obs	RL	169	2	sd_y_obs
y_obs	RL	99	2	sd_y_obs
y_obs	RL	-2	2	sd_y_obs
y_obs	RL	17	2	sd_y_obs
y_obs	RL	220	2	sd_y_obs
y_obs	RL	161	2	sd_y_obs
